model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,brand
2007,toyota_camry,3,4,gas,67200,automatic,sedan,grey,0,toyota
2011,toyota_camry_le,4,4,gas,154000,automatic,sedan,grey,0,toyota
2010,bmw_x5,4,6,gas,148000,automatic,SUV,brown,1,bmw
2006,ford_f-150,2,6,gas,156516,automatic,pickup,red,0,ford
2014,ram_1500,4,8,gas,135000,automatic,truck,brown,1,ram
2010,ford_explorer,3,6,gas,129000,automatic,SUV,grey,1,ford
2013,subaru_outback,3,4,gas,98000,automatic,wagon,black,1,subaru
2010,toyota_camry,3,4,gas,105000,automatic,sedan,grey,0,toyota
2010,toyota_corolla,3,4,gas,125000,automatic,sedan,grey,0,toyota
2002,jeep_wrangler,3,6,gas,86000,manual,SUV,red,1,jeep
2005,subaru_outback,3,4,gas,113000,automatic,wagon,green,1,subaru
2004,jeep_wrangler,3,6,gas,153057,manual,SUV,silver,1,jeep
2009,toyota_camry_le,3,4,gas,94000,automatic,sedan,brown,0,toyota
2006,honda_accord,3,4,gas,198000,automatic,sedan,silver,0,honda
2007,ford_edge,2,6,gas,144500,automatic,SUV,black,1,ford
2002,dodge_grand_caravan,2,6,gas,129000,automatic,mini-van,blue,0,dodge
2015,buick_enclave,4,6,gas,84769,automatic,SUV,white,0,buick
2014,ford_mustang,4,6,gas,46349,automatic,coupe,silver,0,ford
2003,toyota_camry,3,4,gas,120125,automatic,sedan,grey,0,toyota
2001,ram_1500,2,8,gas,113100,manual,pickup,blue,0,ram
2011,dodge_grand_caravan,3,6,gas,139000,automatic,van,unknown,0,dodge
2013,kia_soul,3,4,gas,122000,automatic,sedan,grey,0,kia
2008,ford_edge,3,6,gas,134591,automatic,SUV,unknown,0,ford
2012,dodge_grand_caravan,3,6,gas,170000,automatic,van,silver,0,dodge
1993,chevrolet_silverado,3,8,gas,191000,automatic,truck,black,1,chevrolet
2018,volkswagen_jetta,4,4,gas,22764,automatic,sedan,grey,0,volkswagen
2014,honda_cr-v,4,4,gas,37539,automatic,SUV,grey,1,honda
2014,ford_f-150,3,8,gas,55604,automatic,truck,white,1,ford
2008,gmc_acadia,3,6,gas,138332,automatic,SUV,black,0,gmc
2006,ram_1500,2,8,gas,159000,automatic,truck,unknown,1,ram
2016,ford_explorer,3,6,gas,71600,automatic,SUV,red,1,ford
1987,ford_f-250,2,8,gas,170000,automatic,truck,custom,0,ford
2011,hyundai_elantra,2,4,gas,76700,manual,sedan,grey,0,hyundai
1995,ford_ranger,2,6,gas,129000,automatic,pickup,yellow,1,ford
2006,honda_accord,4,4,gas,122426,automatic,sedan,grey,0,honda
2010,hyundai_sonata,2,4,gas,140200,automatic,sedan,silver,0,hyundai
2010,honda_odyssey,3,6,gas,98600,automatic,mini-van,brown,0,honda
2012,volkswagen_jetta,3,5,gas,125000,automatic,wagon,unknown,0,volkswagen
2008,toyota_sienna,2,6,gas,170000,automatic,mini-van,green,0,toyota
2003,chevrolet_silverado,2,8,gas,199000,automatic,truck,green,1,chevrolet
2014,ford_f-150,1,8,gas,102000,automatic,truck,unknown,1,ford
2002,chevrolet_tahoe,2,8,gas,163000,automatic,SUV,unknown,1,chevrolet
2009,subaru_forester,2,4,gas,127658,automatic,SUV,grey,1,subaru
2011,subaru_forester,2,4,gas,94000,manual,SUV,green,1,subaru
2018,jeep_cherokee,3,6,gas,26325,automatic,SUV,unknown,1,jeep
2008,toyota_tacoma,2,6,gas,147398,automatic,pickup,white,0,toyota
2009,ford_ranger,3,6,gas,152462,automatic,truck,white,0,ford
2007,ford_fusion,2,6,gas,136000,automatic,sedan,black,0,ford
2006,chevrolet_suburban,3,8,gas,150334,automatic,SUV,grey,0,chevrolet
1998,jeep_grand_cherokee,2,8,gas,241560,automatic,SUV,white,1,jeep
2015,chrysler_200,3,4,gas,72283,automatic,sedan,black,0,chrysler
2007,toyota_highlander,3,6,gas,137000,automatic,SUV,blue,1,toyota
2003,ford_mustang,3,8,gas,18000,manual,coupe,black,0,ford
2004,chevrolet_silverado,2,8,gas,364523,automatic,truck,unknown,1,chevrolet
2010,ford_f-150,3,8,gas,126000,automatic,truck,red,1,ford
2007,toyota_prius,3,4,gas,137000,automatic,hatchback,unknown,0,toyota
2010,ram_1500,3,8,gas,128000,automatic,pickup,unknown,0,ram
2004,ford_expedition,3,8,gas,159000,automatic,SUV,white,1,ford
1988,toyota_4runner,2,6,gas,83891,manual,SUV,unknown,1,toyota
2006,ford_explorer,3,6,gas,181000,automatic,SUV,silver,0,ford
2013,ford_fusion_se,2,4,gas,71352,automatic,sedan,silver,0,ford
2016,chevrolet_silverado,4,8,gas,29500,automatic,truck,unknown,1,chevrolet
2012,subaru_impreza,2,4,gas,141000,automatic,hatchback,purple,1,subaru
2015,nissan_versa,3,4,gas,21245,automatic,sedan,blue,0,nissan
2016,ram_1500,3,8,gas,37000,automatic,truck,unknown,1,ram
2017,jeep_wrangler,3,6,gas,39888,automatic,SUV,unknown,1,jeep
2013,chevrolet_equinox,3,4,gas,110355,automatic,SUV,black,1,chevrolet
2008,subaru_impreza,2,4,gas,144000,manual,sedan,unknown,1,subaru
2011,ram_2500,3,8,diesel,122135,automatic,truck,black,1,ram
2004,chevrolet_suburban,2,8,gas,181384,automatic,SUV,blue,0,chevrolet
2012,dodge_grand_caravan,2,6,gas,160501,automatic,mini-van,black,0,dodge
2018,ford_focus_se,3,3,gas,27000,automatic,sedan,grey,0,ford
2013,volkswagen_passat,2,4,diesel,106375,automatic,sedan,white,0,volkswagen
2012,chevrolet_silverado_2500hd,2,8,gas,221000,automatic,pickup,yellow,0,chevrolet
2004,gmc_sierra_2500hd,2,8,gas,175000,automatic,truck,green,1,gmc
2005,ram_3500,3,6,diesel,310920,manual,pickup,orange,1,ram
2019,ford_ranger,2,4,gas,20168,automatic,truck,white,1,ford
2006,chevrolet_silverado_2500hd,4,8,diesel,69000,automatic,pickup,white,1,chevrolet
2014,ram_2500,2,8,gas,121437,automatic,truck,unknown,1,ram
2012,ford_econoline,2,8,gas,80836,automatic,truck,white,0,ford
2017,toyota_camry,3,4,gas,17624,automatic,sedan,blue,0,toyota
2005,hyundai_sonata,2,6,gas,122000,automatic,sedan,black,0,hyundai
2004,jeep_wrangler,3,4,gas,114400,manual,offroad,red,1,jeep
2007,ford_focus,2,4,gas,141000,manual,sedan,grey,0,ford
2003,subaru_forester,3,4,gas,167000,manual,hatchback,unknown,1,subaru
2010,ford_edge,3,6,gas,98285,automatic,sedan,black,0,ford
2017,ford_fusion,3,4,gas,38902,automatic,sedan,unknown,0,ford
2015,chevrolet_silverado_1500,3,6,gas,91277,automatic,truck,white,0,chevrolet
1993,chevrolet_silverado,3,8,gas,191000,automatic,truck,black,1,chevrolet
2004,chevrolet_malibu,2,6,gas,143000,automatic,sedan,black,0,chevrolet
2017,ford_f-150,3,6,gas,27875,automatic,truck,unknown,0,ford
2015,chevrolet_camaro,3,6,gas,48904,automatic,coupe,custom,0,chevrolet
2011,ford_escape,2,4,gas,152000,automatic,SUV,white,0,ford
2009,nissan_sentra,2,4,gas,143000,automatic,coupe,blue,0,nissan
2013,ford_explorer,2,6,gas,117000,automatic,SUV,black,1,ford
2005,ram_2500,2,6,diesel,158000,automatic,pickup,white,1,ram
2009,jeep_grand_cherokee_laredo,3,6,gas,180000,automatic,SUV,black,1,jeep
2006,dodge_charger,2,8,gas,168000,automatic,other,yellow,0,dodge
2010,toyota_rav4,3,4,gas,149613,other,SUV,custom,0,toyota
2015,ford_mustang,3,6,gas,71344,automatic,convertible,grey,0,ford
2008,toyota_tacoma,2,5,gas,124000,manual,truck,blue,0,toyota
2013,ford_taurus,2,6,gas,145000,automatic,sedan,grey,1,ford
2014,ford_taurus,2,6,gas,115000,automatic,sedan,white,1,ford
2015,chevrolet_silverado,3,6,gas,34000,automatic,pickup,white,1,chevrolet
2013,ford_taurus,2,6,gas,106375,automatic,sedan,unknown,0,ford
2004,honda_accord,3,4,gas,177000,manual,sedan,unknown,0,honda
2005,gmc_sierra,2,8,gas,148000,automatic,truck,white,1,gmc
2013,ford_explorer,2,6,gas,121000,automatic,SUV,unknown,1,ford
2003,volkswagen_passat,3,4,gas,90000,automatic,sedan,red,0,volkswagen
2013,ford_f-150,3,6,gas,105000,automatic,pickup,grey,1,ford
2010,ford_f-150,4,8,gas,120000,automatic,pickup,white,1,ford
2002,ford_f350,3,8,diesel,185000,automatic,pickup,green,1,ford
2014,chrysler_town_&_country,2,6,gas,87377,automatic,mini-van,blue,0,chrysler
2018,ford_focus_se,4,4,gas,23765,automatic,hatchback,unknown,0,ford
2015,ford_f-150,3,6,gas,84241,automatic,truck,white,0,ford
2017,hyundai_sonata,3,4,gas,52126,automatic,sedan,brown,0,hyundai
2014,dodge_charger,2,8,gas,89000,automatic,sedan,unknown,1,dodge
2013,chevrolet_tahoe,2,8,gas,91000,automatic,SUV,white,0,chevrolet
2016,chevrolet_tahoe,2,8,gas,55189,automatic,SUV,unknown,0,chevrolet
2014,chevrolet_impala,2,6,gas,87377,automatic,sedan,black,0,chevrolet
2018,chevrolet_camaro,4,8,gas,5632,automatic,coupe,grey,0,chevrolet
2016,chevrolet_tahoe,2,8,gas,55189,automatic,SUV,black,0,chevrolet
2013,chevrolet_tahoe,2,8,gas,113000,automatic,SUV,white,0,chevrolet
2004,chevrolet_silverado,2,8,gas,192082,automatic,truck,red,1,chevrolet
2003,toyota_camry,3,6,gas,146000,automatic,sedan,black,0,toyota
2006,ford_f250,2,8,diesel,156516,automatic,truck,white,1,ford
2017,nissan_versa,4,4,gas,36000,automatic,sedan,red,0,nissan
2001,toyota_4runner,2,6,gas,184264,automatic,SUV,green,1,toyota
2009,ford_focus,2,4,gas,118000,automatic,hatchback,blue,0,ford
2014,ford_focus_se,3,4,gas,24700,automatic,sedan,unknown,0,ford
2006,ford_fusion,2,6,gas,159000,automatic,sedan,black,0,ford
2014,ford_f-150,3,8,gas,86000,automatic,truck,white,1,ford
2011,ford_mustang,3,8,gas,21684,manual,convertible,black,0,ford
2014,kia_soul,3,4,gas,62094,manual,hatchback,unknown,0,kia
2012,ram_1500,3,8,gas,119800,automatic,truck,red,1,ram
2004,toyota_tundra,2,8,gas,270000,automatic,pickup,black,1,toyota
1996,gmc_sierra_1500,3,8,gas,99600,automatic,pickup,white,0,gmc
2005,ford_expedition,1,8,gas,185000,automatic,SUV,silver,1,ford
2006,ford_fusion,2,6,gas,130132,automatic,sedan,black,0,ford
1992,gmc_sierra,2,8,gas,145700,automatic,truck,unknown,1,gmc
2004,subaru_forester,2,4,gas,181384,automatic,hatchback,black,1,subaru
2012,chevrolet_silverado_1500,2,6,gas,116510,automatic,truck,grey,1,chevrolet
2006,chevrolet_silverado_1500,2,8,gas,156516,automatic,truck,white,1,chevrolet
1997,dodge_grand_caravan,2,6,gas,175000,automatic,van,purple,0,dodge
2007,jeep_wrangler,3,6,gas,122140,automatic,SUV,white,1,jeep
2010,honda_civic,3,4,gas,75000,automatic,coupe,silver,0,honda
2009,cadillac_escalade,2,8,gas,172494,automatic,SUV,black,1,cadillac
2016,chevrolet_silverado_1500,3,8,gas,94212,automatic,truck,unknown,1,chevrolet
2019,chevrolet_silverado_1500,3,8,gas,14531,automatic,pickup,black,1,chevrolet
2006,honda_cr-v,2,4,gas,104000,automatic,SUV,unknown,1,honda
2005,toyota_4runner,2,6,gas,158000,automatic,SUV,custom,1,toyota
2013,toyota_camry,3,4,hybrid,98000,automatic,sedan,grey,0,toyota
2004,dodge_dakota,2,8,gas,132000,automatic,truck,unknown,1,dodge
2018,nissan_altima,3,4,other,38229,automatic,sedan,silver,0,nissan
2017,toyota_camry,4,4,gas,36000,automatic,sedan,custom,0,toyota
2009,ford_f-150,2,8,gas,177000,automatic,pickup,white,1,ford
1967,chevrolet_malibu,3,8,gas,94000,automatic,convertible,blue,0,chevrolet
2014,toyota_tacoma,3,6,gas,90000,automatic,truck,silver,1,toyota
2015,chevrolet_cruze,3,4,gas,78327,automatic,sedan,red,0,chevrolet
2011,toyota_camry,2,4,gas,116263,automatic,sedan,black,0,toyota
2015,chevrolet_silverado_3500hd,3,8,diesel,123580,automatic,other,white,1,chevrolet
2012,honda_civic,2,4,gas,29361,automatic,sedan,white,0,honda
2002,toyota_camry,3,6,gas,165000,automatic,sedan,unknown,0,toyota
2006,honda_civic,3,4,gas,146331,automatic,sedan,unknown,0,honda
2007,honda_cr-v,3,4,gas,147000,automatic,SUV,silver,1,honda
2006,honda_odyssey,2,6,gas,179300,automatic,mini-van,brown,0,honda
2011,chevrolet_malibu,3,4,gas,78000,automatic,sedan,black,0,chevrolet
2009,volkswagen_jetta,1,4,gas,107500,automatic,sedan,unknown,0,volkswagen
2012,hyundai_elantra,3,4,gas,140278,automatic,sedan,blue,0,hyundai
2008,toyota_prius,3,4,hybrid,153000,automatic,hatchback,blue,0,toyota
2008,chevrolet_silverado,2,8,gas,117611,automatic,truck,unknown,1,chevrolet
2004,ford_f250,3,8,diesel,225882,automatic,truck,grey,1,ford
1997,ram_2500,3,6,diesel,167000,automatic,truck,red,0,ram
2006,ram_1500,2,8,gas,153000,automatic,truck,blue,0,ram
2008,gmc_sierra,3,8,gas,180000,automatic,truck,white,0,gmc
2008,ford_f250,3,8,gas,93000,automatic,truck,white,1,ford
2006,chevrolet_suburban,2,8,gas,140000,automatic,SUV,red,1,chevrolet
2008,ford_ranger,2,6,gas,147398,automatic,truck,white,1,ford
2013,ford_f-150,3,6,gas,122000,automatic,pickup,black,1,ford
2009,toyota_prius,2,4,gas,142000,automatic,sedan,grey,0,toyota
2001,ford_focus,1,4,gas,119000,manual,hatchback,black,0,ford
2012,honda_civic_lx,3,4,gas,95000,automatic,coupe,blue,0,honda
2009,chevrolet_silverado_1500,3,8,gas,119324,automatic,truck,grey,1,chevrolet
2014,ford_f-150,4,8,gas,97000,automatic,truck,white,1,ford
2013,toyota_prius,3,4,hybrid,183804,automatic,sedan,grey,0,toyota
2018,nissan_frontier_crew_cab_sv,2,6,gas,27609,other,pickup,silver,1,nissan
2007,chrysler_town_&_country,2,6,gas,153000,automatic,mini-van,unknown,0,chrysler
2015,ford_mustang_gt_coupe_2d,2,8,gas,39274,other,coupe,black,0,ford
2011,subaru_outback,3,4,gas,120000,automatic,wagon,silver,1,subaru
2016,ford_f250,2,8,gas,55189,automatic,pickup,unknown,1,ford
2000,ford_f-150,2,8,gas,183500,automatic,truck,unknown,1,ford
2008,jeep_liberty,3,6,gas,140000,automatic,SUV,silver,1,jeep
2014,chevrolet_camaro,3,6,gas,37900,automatic,coupe,silver,0,chevrolet
2013,ford_mustang,3,6,gas,51479,automatic,coupe,red,0,ford
2002,ford_ranger,2,4,gas,45000,manual,pickup,unknown,0,ford
2002,chevrolet_suburban,3,8,gas,154677,automatic,SUV,white,1,chevrolet
2009,chevrolet_silverado_1500,3,8,gas,149889,automatic,truck,white,1,chevrolet
2013,toyota_tacoma,3,6,gas,98000,automatic,truck,white,0,toyota
2017,ford_f250,3,8,diesel,38902,automatic,truck,white,1,ford
1994,chevrolet_silverado_1500,3,8,gas,90692,automatic,pickup,unknown,0,chevrolet
2015,subaru_outback,3,6,gas,70000,automatic,wagon,white,1,subaru
2013,nissan_rogue,3,4,gas,46150,automatic,wagon,black,1,nissan
2013,honda_cr-v,3,4,gas,60150,automatic,wagon,unknown,1,honda
2013,ram_1500,3,8,gas,96100,automatic,truck,unknown,1,ram
2007,toyota_camry,3,4,gas,104150,automatic,sedan,silver,0,toyota
2011,ford_ranger,3,6,gas,54200,automatic,truck,unknown,1,ford
2008,chevrolet_silverado_1500,3,8,gas,134591,automatic,truck,grey,1,chevrolet
2011,ford_f-150,3,8,gas,156000,automatic,truck,white,1,ford
2009,gmc_yukon,3,8,gas,0,automatic,SUV,white,1,gmc
2015,nissan_rogue,3,4,gas,66315,automatic,SUV,grey,0,nissan
2006,gmc_sierra_1500,2,8,gas,227913,automatic,pickup,white,1,gmc
2015,hyundai_elantra,2,4,gas,0,automatic,sedan,unknown,0,hyundai
2010,toyota_prius,3,4,hybrid,83050,automatic,hatchback,unknown,0,toyota
2011,hyundai_sonata,3,4,gas,120000,automatic,sedan,silver,0,hyundai
2005,toyota_corolla,2,4,gas,0,automatic,sedan,unknown,0,toyota
2011,nissan_sentra,2,4,gas,181000,automatic,sedan,unknown,0,nissan
2017,kia_soul,2,4,gas,0,automatic,wagon,grey,0,kia
2008,toyota_highlander,3,6,gas,184657,automatic,SUV,black,1,toyota
2012,hyundai_sonata,3,4,gas,30395,automatic,sedan,unknown,0,hyundai
2012,volkswagen_jetta,3,4,diesel,76420,automatic,sedan,unknown,0,volkswagen
2010,chevrolet_impala,3,6,gas,133719,automatic,sedan,white,0,chevrolet
2013,honda_pilot,3,6,gas,113430,automatic,SUV,white,0,honda
2003,ram_2500,3,8,gas,146000,automatic,truck,grey,1,ram
2014,subaru_forester,3,4,gas,184141,automatic,SUV,blue,1,subaru
2017,hyundai_elantra,2,4,gas,35068,automatic,sedan,black,0,hyundai
2008,toyota_corolla,2,4,gas,0,other,sedan,blue,0,toyota
2008,ford_f350_super_duty,3,8,gas,232000,automatic,truck,white,0,ford
2011,nissan_sentra,2,4,gas,95464,automatic,sedan,black,0,nissan
2017,toyota_rav4,3,4,gas,34891,automatic,SUV,grey,1,toyota
2003,ford_focus_se,3,4,gas,146000,automatic,sedan,green,0,ford
2014,chrysler_town_&_country,2,4,gas,116000,automatic,mini-van,unknown,0,chrysler
2018,nissan_frontier_crew_cab_sv,2,6,gas,49596,other,pickup,black,1,nissan
2013,volkswagen_passat,2,5,gas,94515,automatic,sedan,white,0,volkswagen
2009,hyundai_santa_fe,3,6,gas,186703,automatic,SUV,blue,0,hyundai
2017,chevrolet_cruze,2,4,gas,0,automatic,sedan,unknown,0,chevrolet
2000,honda_accord,2,4,gas,240000,automatic,sedan,red,0,honda
2007,ford_explorer,3,6,gas,137000,automatic,SUV,grey,1,ford
2014,hyundai_elantra,2,4,gas,41964,automatic,sedan,unknown,0,hyundai
2016,jeep_wrangler_unlimited,2,6,gas,34500,automatic,wagon,grey,1,jeep
2017,hyundai_elantra,2,4,gas,0,automatic,sedan,red,0,hyundai
2010,ford_f-150,2,8,gas,130608,automatic,truck,black,1,ford
2010,nissan_altima,2,4,gas,144000,automatic,sedan,white,0,nissan
2011,honda_civic_lx,2,4,gas,130271,automatic,coupe,black,0,honda
2016,dodge_grand_caravan,3,6,gas,35571,automatic,mini-van,black,0,dodge
2019,nissan_frontier,3,6,gas,14531,automatic,pickup,unknown,1,nissan
2013,ford_f-150,2,6,gas,173699,automatic,truck,white,1,ford
2011,chevrolet_silverado_2500hd,3,8,gas,120000,automatic,pickup,white,0,chevrolet
2012,chevrolet_silverado_2500hd,3,8,gas,168636,automatic,pickup,white,1,chevrolet
2007,chevrolet_suburban,3,8,gas,230515,automatic,SUV,blue,1,chevrolet
2007,toyota_camry_le,2,6,gas,153000,automatic,sedan,red,0,toyota
2009,gmc_sierra_1500,3,8,gas,84110,automatic,truck,unknown,1,gmc
1988,chevrolet_corvette,3,8,gas,77495,manual,hatchback,custom,0,chevrolet
2008,jeep_wrangler,3,6,gas,96585,automatic,SUV,green,1,jeep
2009,dodge_charger,2,6,gas,137000,automatic,sedan,blue,0,dodge
2013,toyota_tacoma,3,4,gas,158025,automatic,pickup,unknown,0,toyota
2000,honda_accord,2,6,gas,149000,automatic,sedan,grey,0,honda
2010,nissan_rogue,2,4,gas,136000,automatic,SUV,silver,1,nissan
2017,toyota_tundra,4,8,gas,37000,automatic,pickup,grey,0,toyota
2003,jeep_wrangler,4,6,gas,82000,manual,SUV,blue,1,jeep
2010,subaru_forester,3,4,gas,81000,automatic,SUV,black,1,subaru
2012,toyota_tacoma,4,6,gas,75000,automatic,truck,white,1,toyota
2011,gmc_sierra_1500,3,8,gas,96249,automatic,pickup,blue,1,gmc
2010,chevrolet_silverado_2500hd,3,8,gas,126000,automatic,pickup,unknown,1,chevrolet
2013,chevrolet_silverado_3500hd,3,8,gas,118068,automatic,pickup,white,1,chevrolet
2011,chevrolet_silverado_2500hd,3,8,gas,127856,automatic,pickup,white,1,chevrolet
2016,chevrolet_colorado,3,4,gas,106579,automatic,pickup,white,0,chevrolet
2013,ford_focus,3,4,gas,94144,automatic,sedan,unknown,0,ford
2011,chevrolet_colorado,3,4,gas,120000,automatic,pickup,unknown,1,chevrolet
2013,gmc_sierra_1500,3,8,gas,95737,automatic,pickup,blue,1,gmc
2016,toyota_rav4,3,4,gas,65000,automatic,SUV,silver,0,toyota
2012,chevrolet_silverado_2500hd,3,8,gas,152949,automatic,pickup,white,1,chevrolet
2011,chevrolet_silverado_2500hd,3,8,gas,94260,automatic,pickup,silver,1,chevrolet
2011,ford_ranger,3,4,gas,72011,automatic,pickup,white,0,ford
2019,ford_explorer,3,6,gas,14531,automatic,SUV,grey,0,ford
2002,toyota_4runner,3,6,gas,219000,automatic,SUV,silver,1,toyota
2013,chevrolet_silverado_2500hd,3,8,gas,190460,automatic,pickup,unknown,1,chevrolet
2014,subaru_outback,3,4,gas,138500,automatic,wagon,silver,1,subaru
2015,gmc_sierra_2500hd,3,8,gas,135320,automatic,pickup,unknown,1,gmc
2015,gmc_sierra_2500hd,3,8,gas,141687,automatic,pickup,unknown,1,gmc
2008,toyota_4runner,4,6,gas,207000,automatic,SUV,silver,0,toyota
2012,jeep_liberty,4,6,gas,126000,automatic,SUV,silver,1,jeep
2012,chevrolet_silverado_2500hd,3,8,gas,179277,automatic,pickup,white,1,chevrolet
2011,chevrolet_silverado_1500,3,8,gas,110949,automatic,pickup,white,0,chevrolet
2012,chevrolet_silverado_2500hd,3,8,gas,106674,automatic,pickup,white,1,chevrolet
2010,chevrolet_malibu,3,4,gas,66600,automatic,sedan,unknown,0,chevrolet
2012,honda_accord,3,4,gas,106674,automatic,sedan,silver,0,honda
2009,ford_expedition,3,8,gas,98508,automatic,SUV,white,1,ford
2009,ford_escape,3,4,gas,59314,automatic,SUV,white,0,ford
2008,chevrolet_colorado,3,5,gas,90103,automatic,pickup,white,1,chevrolet
2011,ford_escape,3,4,gas,120000,automatic,SUV,unknown,1,ford
2013,chevrolet_silverado_2500hd,3,8,gas,120312,automatic,pickup,white,1,chevrolet
2004,chevrolet_tahoe,3,8,gas,160000,automatic,SUV,unknown,0,chevrolet
2015,chevrolet_silverado_2500hd,3,8,gas,151976,automatic,pickup,unknown,1,chevrolet
2014,chevrolet_silverado_2500hd,3,8,gas,153357,automatic,pickup,white,1,chevrolet
2012,chevrolet_colorado,3,4,gas,93759,automatic,pickup,white,1,chevrolet
2014,nissan_frontier,3,6,gas,86000,automatic,pickup,unknown,1,nissan
1999,ford_f250_super_duty,4,8,diesel,106000,automatic,truck,red,0,ford
2006,toyota_sienna,2,6,gas,91720,automatic,van,grey,0,toyota
2005,toyota_tundra,2,8,gas,103000,automatic,truck,grey,0,toyota
2017,nissan_rogue,4,4,gas,65000,automatic,SUV,grey,0,nissan
1988,chevrolet_silverado,2,8,gas,800,automatic,truck,white,1,chevrolet
2011,honda_accord,3,4,gas,120000,automatic,sedan,blue,0,honda
2017,toyota_sienna,4,6,gas,14997,automatic,van,blue,0,toyota
2015,toyota_camry,3,4,gas,70000,automatic,sedan,grey,0,toyota
2010,ford_f350,3,8,diesel,126000,automatic,truck,black,1,ford
2008,toyota_prius,2,4,hybrid,175000,automatic,sedan,grey,0,toyota
2017,ford_fusion_se,3,4,gas,67580,automatic,sedan,silver,0,ford
2017,ford_fusion_se,3,4,gas,69200,automatic,sedan,white,0,ford
1999,chevrolet_tahoe,1,8,gas,170000,automatic,SUV,red,1,chevrolet
2015,ford_f-150,3,8,gas,101453,automatic,truck,white,1,ford
2004,jeep_cherokee,3,8,gas,110000,automatic,SUV,black,1,jeep
2017,nissan_altima,4,4,gas,47000,automatic,sedan,white,0,nissan
2012,subaru_outback,3,5,gas,106674,automatic,wagon,grey,1,subaru
2007,chevrolet_impala,2,6,hybrid,153000,automatic,sedan,black,0,chevrolet
2014,ford_fusion,4,4,hybrid,89400,automatic,sedan,white,0,ford
2006,dodge_charger,0,6,gas,212523,manual,sedan,grey,0,dodge
2013,ford_f-150,3,8,gas,114080,automatic,SUV,white,1,ford
2007,ford_escape,3,4,gas,118000,automatic,SUV,red,0,ford
2011,ford_escape,2,4,gas,130271,automatic,SUV,silver,1,ford
2014,dodge_charger,3,6,gas,86000,automatic,sedan,white,0,dodge
2015,toyota_tacoma,4,6,gas,71000,automatic,truck,black,1,toyota
2009,toyota_camry,2,4,gas,190600,automatic,sedan,red,0,toyota
2003,honda_civic_lx,1,4,gas,193850,automatic,sedan,black,0,honda
2007,ford_f350,2,8,diesel,153000,automatic,truck,white,0,ford
2017,chevrolet_camaro,4,6,gas,19732,manual,coupe,black,0,chevrolet
